PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
87393,2016,25,Atlético-MG,0.01,0.04,0.00,0.00,0.00,0.12,0.00,0.04,0.14,0.00,0.00,0.00,0.00,0.00,3.46,0.00,0.91,0.01,0.52,zag,9.14,8.16,8.20,8.75,9.61,3,13,1,4.4
87393,2016,26,Atlético-MG,0.00,0.03,0.00,0.00,0.00,1.09,0.00,0.03,0.11,0.00,0.00,0.00,0.00,0.00,8.77,0.00,1.72,1.00,4.82,zag,8.32,7.53,6.56,5.58,5.95,3,15,0,-0.3
87393,2016,27,Atlético-MG,0.00,0.03,0.00,0.00,0.00,0.88,0.00,0.03,0.09,0.00,0.00,0.00,0.00,0.00,8.02,0.00,1.38,0.80,3.55,zag,8.76,7.02,6.25,3.63,6.52,3,18,1,2.1
87393,2016,28,Atlético-MG,0.00,0.02,0.00,0.00,0.00,0.70,1.00,0.02,0.07,0.00,0.00,0.00,0.00,0.00,8.41,0.00,2.10,0.64,4.94,zag,8.25,8.62,6.00,7.10,7.97,3,10,0,-0.4
87393,2016,29,Atlético-MG,0.00,0.02,0.00,0.00,0.00,1.56,0.80,0.02,2.06,0.00,0.00,0.00,0.00,0.00,9.73,0.00,1.68,0.51,3.55,zag,9.63,8.89,5.80,3.11,7.23,3,9,0,7.2
87393,2016,32,Atlético-MG,0.00,0.01,0.00,0.00,0.00,0.80,0.41,0.01,1.69,0.00,0.00,0.00,0.00,0.00,4.98,0.00,1.50,0.90,6.43,zag,9.32,8.95,5.97,3.74,6.21,3,18,1,4.9
87393,2016,33,Atlético-MG,0.00,0.01,0.00,0.00,0.00,0.64,0.33,0.01,2.36,0.00,0.00,0.00,0.00,0.00,5.99,0.00,1.20,1.72,10.04,zag,8.46,10.16,4.78,8.45,5.54,4,2,1,-0.2
87393,2016,34,Atlético-MG,0.00,0.01,0.00,0.00,0.00,0.51,0.26,0.01,3.88,0.00,0.00,0.00,0.00,0.00,8.79,0.00,0.96,1.38,7.83,zag,8.31,10.13,5.82,3.35,3.78,4,15,0,-0.3
87393,2016,35,Atlético-MG,0.00,0.00,0.00,0.00,0.00,1.41,0.21,0.00,4.11,0.00,0.00,0.00,0.00,0.00,8.03,0.00,0.77,1.10,5.97,zag,8.92,8.10,6.66,6.35,3.22,4,1,1,2.2
87393,2017,4,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,10.15,3.44,4.24,2.56,2.80,17,13,0,8.5
87393,2017,5,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,8.50,zag,9.99,2.75,3.39,1.00,2.88,15,17,1,4.7
87393,2017,11,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.52,0.59,3.77,zag,9.08,4.93,4.46,5.25,4.25,8,13,1,2.0
87393,2017,13,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,3.11,0.00,1.94,0.38,4.01,zag,9.18,6.55,4.65,6.16,4.17,12,3,1,2.9
87393,2017,14,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.64,1.00,0.00,1.27,0.00,0.00,0.00,0.00,0.00,3.49,0.00,2.55,0.30,6.11,zag,8.76,5.24,4.72,4.80,7.21,11,20,0,0.5
87393,2017,15,Atlético-MG,0.00,0.00,0.00,0.00,0.00,1.51,0.80,0.00,2.01,0.00,0.00,0.00,0.00,0.00,6.79,0.00,3.04,0.24,5.39,zag,9.73,6.19,4.78,5.42,4.58,11,12,1,6.7
87393,2017,17,Atlético-MG,0.00,0.00,0.00,0.00,0.00,2.57,0.51,2.40,2.09,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.34,0.15,8.81,zag,9.52,4.96,6.66,4.91,10.11,10,17,0,5.0
